#                   r,             dens_tot,             dens_err,               dens_A,           dens_err_A,               dens_B,           dens_err_B,           dens_alike,       dens_err_alike,          dens_unlike,      dens_err_unlike,         dens_alike_n,     dens_err_alike_n,        dens_unlike_n,    dens_err_unlike_n,             prob_tot,             prob_err,               prob_A,           prob_err_A,               prob_B,           prob_err_B,           prob_alike,       prob_err_alike,          prob_unlike,      prob_err_unlike,         prob_alike_n,     prob_err_alike_n,        prob_unlike_n,    prob_err_unlike_n
  3.0000000000000e-02,  3.9766630919767e-02,  1.4670696483614e-03,  2.0314360097424e-02,  8.4601254087945e-04,  1.9452270822343e-02,  1.5439887897524e-03,  0.0000000000000e+00,  0.0000000000000e+00,  8.3998442187389e-03,  8.4404654639729e-04,                 -nan,                 -nan,  1.1046511627907e+00,  8.2209767042763e-02,  5.9966666666667e-04,  2.2122889102064e-05,  3.0633333333333e-04,  1.2757568559704e-05,  2.9333333333333e-04,  2.3282802427734e-05,  0.0000000000000e+00,  0.0000000000000e+00,  1.2666666666667e-04,  1.2727922061358e-05
  9.0000000000000e-02,  4.5457051702536e-02,  1.3075806103497e-03,  2.2401689807419e-02,  7.8158072015501e-04,  2.3055361895118e-02,  9.6877967172149e-04,  0.0000000000000e+00,  0.0000000000000e+00,  7.8724855779384e-03,  1.5767060513986e-04,                 -nan,                 -nan,  9.9879807692308e-01,  2.8281407513999e-02,  4.7983333333333e-03,  1.3802495748555e-04,  2.3646666666667e-03,  8.2501717153847e-05,  2.4336666666667e-03,  1.0226197294748e-04,  0.0000000000000e+00,  0.0000000000000e+00,  8.3100000000000e-04,  1.6643316977093e-05
  1.5000000000000e-01,  4.4588979158918e-02,  5.1935531912189e-04,  2.2327065152606e-02,  2.7608658654853e-04,  2.2261914006312e-02,  4.2745395232552e-04,  0.0000000000000e+00,  0.0000000000000e+00,  7.9449496080011e-03,  9.6141875651923e-05,                 -nan,                 -nan,  1.0255293587626e+00,  1.7661956575747e-02,  1.2775333333333e-02,  1.4880218039024e-04,  6.3970000000000e-03,  7.9102465195467e-05,  6.3783333333333e-03,  1.2247122110929e-04,  0.0000000000000e+00,  0.0000000000000e+00,  2.2763333333333e-03,  2.7545921254839e-05
  2.1000000000000e-01,  4.4523953787037e-02,  4.0384873913339e-04,  2.2231508041800e-02,  3.1169692968575e-04,  2.2292445745236e-02,  3.4452203127486e-04,  0.0000000000000e+00,  0.0000000000000e+00,  7.7420754787082e-03,  6.8009824802162e-05,                 -nan,                 -nan,  9.7877643504532e-01,  1.2094728524026e-02,  2.4842000000000e-02,  2.2532613400728e-04,  1.2404000000000e-02,  1.7391032171783e-04,  1.2438000000000e-02,  1.9222498392364e-04,  0.0000000000000e+00,  0.0000000000000e+00,  4.3196666666667e-03,  3.7945867876343e-05
  2.7000000000000e-01,  4.3904949339870e-02,  2.3186733434519e-04,  2.2003750681883e-02,  1.3375640278549e-04,  2.1901198657987e-02,  2.0635064405369e-04,  0.0000000000000e+00,  0.0000000000000e+00,  7.8421496435604e-03,  5.3308500029615e-05,                 -nan,                 -nan,  1.0060901906090e+00,  9.6866471289634e-03,  4.0386333333333e-02,  2.1328509871375e-04,  2.0240333333333e-02,  1.2303694115545e-04,  2.0146000000000e-02,  1.8981335862133e-04,  0.0000000000000e+00,  0.0000000000000e+00,  7.2136666666667e-03,  4.9036267757197e-05
  3.3000000000000e-01,  4.3344459303162e-02,  1.4574409867202e-04,  2.1656440470719e-02,  8.9896175140574e-05,  2.1688018832443e-02,  1.5288191697345e-04,  0.0000000000000e+00,  0.0000000000000e+00,  7.7998553459719e-03,  6.3031406799817e-05,                 -nan,                 -nan,  9.9689537410742e-01,  7.8615301334567e-03,  5.9479333333333e-02,  1.9999699997750e-04,  2.9718000000000e-02,  1.2335981697637e-04,  2.9761333333333e-02,  2.0979185451829e-04,  0.0000000000000e+00,  0.0000000000000e+00,  1.0703333333333e-02,  8.6494701186450e-05
  3.9000000000000e-01,  4.3257457186883e-02,  1.3717515096462e-04,  2.1584083752121e-02,  8.9785057810203e-05,  2.1673373434761e-02,  1.4848343472397e-04,  0.0000000000000e+00,  0.0000000000000e+00,  7.7793418432768e-03,  3.6797082379026e-05,                 -nan,                 -nan,  1.0101934725613e+00,  6.7747615863718e-03,  8.2843000000000e-02,  2.6270617300196e-04,  4.1336000000000e-02,  1.7194870036018e-04,  4.1507000000000e-02,  2.8436283551516e-04,  0.0000000000000e+00,  0.0000000000000e+00,  1.4898333333333e-02,  7.0470640064577e-05
  4.5000000000000e-01,  4.2849930947302e-02,  1.3091396661602e-04,  2.1408092538363e-02,  7.2737443305005e-05,  2.1441838408939e-02,  1.0745670369727e-04,  0.0000000000000e+00,  0.0000000000000e+00,  7.7822163084168e-03,  3.1904512593243e-05,                 -nan,                 -nan,  1.0082526986494e+00,  5.8577035521440e-03,  1.0920133333333e-01,  3.3362900220321e-04,  5.4557666666667e-02,  1.8536846189864e-04,  5.4643666666667e-02,  2.7384910686970e-04,  0.0000000000000e+00,  0.0000000000000e+00,  1.9832666666667e-02,  8.1307372906083e-05
  5.1000000000000e-01,  4.2104753941264e-02,  1.3986476553768e-04,  2.1061646747784e-02,  1.1326872158536e-04,  2.1043107193481e-02,  1.1890112304948e-04,  0.0000000000000e+00,  0.0000000000000e+00,  7.6839321987377e-03,  2.7977294390556e-05,                 -nan,                 -nan,  1.0022321428571e+00,  5.1635421933472e-03,  1.3777866666667e-01,  4.5767708169747e-04,  6.8919666666667e-02,  3.7064730165242e-04,  6.8859000000000e-02,  3.8907811269432e-04,  0.0000000000000e+00,  0.0000000000000e+00,  2.5144000000000e-02,  9.1549622245716e-05
  5.7000000000000e-01,  4.1239336176800e-02,  5.7998265419757e-05,  2.0641772941607e-02,  4.1032943331134e-05,  2.0597563235193e-02,  4.0988978436704e-05,  0.0000000000000e+00,  0.0000000000000e+00,  7.6602696651236e-03,  2.7735089270893e-05,                 -nan,                 -nan,  1.0024015882504e+00,  4.6286514621488e-03,  1.6852800000000e-01,  2.3701476747241e-04,  8.4354333333333e-02,  1.6768455835619e-04,  8.4173666666667e-02,  1.6750489213420e-04,  0.0000000000000e+00,  0.0000000000000e+00,  3.1304333333333e-02,  1.1334176439228e-04
