#                 r,            density,      density error,          density A,    density error A,          density B,    density error B, radial probability,  probability error,     radial prob. A,      prob. error A,     radial prob. B,      prob. error B
 2.750000000000e-02, 1.598484807853e-01, 4.789232463006e-03, 7.131480695718e-02, 3.198906280438e-03, 8.853367382813e-02, 3.564231501136e-03, 2.025454545455e-03, 6.068479733920e-05, 9.036363636364e-04, 4.053363056292e-05, 1.121818181818e-03, 4.516269944863e-05
 8.250000000000e-02, 1.529404353859e-01, 1.770613626514e-03, 7.028987440534e-02, 1.200353117569e-03, 8.265056098055e-02, 1.301623988539e-03, 1.356545454545e-02, 1.570492368970e-04, 6.234545454545e-03, 1.064684797961e-04, 7.330909090909e-03, 1.154509663010e-04
 1.375000000000e-01, 1.410889784575e-01, 1.032241713375e-03, 7.024240384504e-02, 7.283406400442e-04, 7.084657461244e-02, 7.314662445337e-04, 3.396727272727e-02, 2.485129326332e-04, 1.691090909091e-02, 1.753485313255e-04, 1.705636363636e-02, 1.761010228475e-04
 1.925000000000e-01, 1.431880636507e-01, 7.451851764408e-04, 7.095801962562e-02, 5.245797746253e-04, 7.223004402510e-02, 5.292608121155e-04, 6.713090909091e-02, 3.493654223691e-04, 3.326727272727e-02, 2.459389160203e-04, 3.386363636364e-02, 2.481335284356e-04
 2.475000000000e-01, 1.436316955109e-01, 5.812619401737e-04, 7.262974501467e-02, 4.133367337929e-04, 7.100195049627e-02, 4.086785871464e-04, 1.110181818182e-01, 4.492785769091e-04, 5.613818181818e-02, 3.194830535218e-04, 5.488000000000e-02, 3.158826018979e-04
 3.025000000000e-01, 1.422969050398e-01, 4.736839744967e-04, 7.145356705651e-02, 3.356625751267e-04, 7.084333798333e-02, 3.342261859195e-04, 1.640781818182e-01, 5.461904127153e-04, 8.239090909091e-02, 3.870421849005e-04, 8.168727272727e-02, 3.853859287125e-04
 3.575000000000e-01, 1.409065973804e-01, 3.990023600213e-04, 7.149219292166e-02, 2.842098398824e-04, 6.941440445869e-02, 2.800493710340e-04, 2.267509090909e-01, 6.420859601060e-04, 1.150472727273e-01, 4.573585677607e-04, 1.117036363636e-01, 4.506634228126e-04
 4.125000000000e-01, 1.423833875143e-01, 3.476946189397e-04, 7.135980695443e-02, 2.461473372422e-04, 7.102358055990e-02, 2.455667656835e-04, 3.049018181818e-01, 7.445582194488e-04, 1.528109090909e-01, 5.271034210939e-04, 1.520909090909e-01, 5.258601768720e-04
 4.675000000000e-01, 1.408065564657e-01, 3.051358483655e-04, 6.869494710531e-02, 2.131298066306e-04, 7.211160936039e-02, 2.183656829343e-04, 3.871654545455e-01, 8.390096483847e-04, 1.888854545455e-01, 5.860273877333e-04, 1.982800000000e-01, 6.004240925455e-04
 5.225000000000e-01, 1.392938555722e-01, 2.715770055770e-04, 6.947378604358e-02, 1.917950962497e-04, 6.982006952862e-02, 1.922724915653e-04, 4.783163636364e-01, 9.325589073632e-04, 2.385636363636e-01, 6.585985621877e-04, 2.397527272727e-01, 6.602378734871e-04
